lon,lat,TWID,NFH,RESULT,DESCP,vill
90.751682,23.353238,VBB086010,760,,,VBB
90.752323,23.353404,VBB087010,755,,,VBB
90.753712,23.353877,VBB088010,868,N,,VBB
90.756100,23.349155,VBB075010,583,Y,,VBB
90.750515,23.348682,VBB054010,412,Y,,VBB
90.750324,23.348710,VBB054020,410,Y,,VBB
90.750546,23.348987,VBB054030,414,Y,,VBB
90.750599,23.348487,VBB054040,419,,,VBB
90.750630,23.348737,VBB054050,418,Y,,VBB
90.750324,23.348377,VBB054060,409,Y,,VBB
90.749378,23.348710,VBB053010,468,Y,,VBB
90.749348,23.348737,VBB053020,469,Y,,VBB
90.749241,23.349265,VBB053030,459,Y,,VBB
90.747875,23.352432,VBB067010,405,,,VBB
90.749821,23.351627,VBB095010,402,Y,,VBB
90.750599,23.350265,VBB066010,391,Y,,VBB
90.750515,23.350154,VBB066020,400,,,VBB
90.753323,23.351211,VBB070010,716,,,VBB
90.753460,23.351072,VBB070020,713,Y,,VBB
90.753513,23.350265,VBB069010,711,,,VBB
90.753681,23.350183,VBB069020,707,Y,,VBB
90.753407,23.350711,VBB069030,706,N,,VBB
90.749012,23.347987,VBB053013,470,,,VBB
90.748234,23.348458,VBB052010,481,Y,,VBB
90.748158,23.348182,VBB052020,479,Y,,VBB
90.748158,23.347903,VBB052030,477,N,,VBB
90.748158,23.347709,VBB052040,475,Y,,VBB
90.747791,23.348182,VBB052050,476,,,VBB
90.748127,23.348348,VBB052060,474,Y,,VBB
90.748402,23.349736,VBB096010,483,,,VBB
90.748463,23.350015,VBB096020,484,Y,,VBB
90.746349,23.349513,VBB051010,488,,,VBB
90.745655,23.349820,VBB050010,495,,,VBB
90.744045,23.349263,VBB049010,503,Y,,VBB
90.745907,23.346347,VBB040050,530,,,VBB
90.726590,23.371561,V19001010,14,,,V19
90.726621,23.371282,V19002010,17,,,V19
90.726148,23.370809,V19003010,27,Y,,V19
90.726453,23.370754,V19003020,27,N,,V19
90.726285,23.370283,V19007010,61,N,,V19
90.726537,23.369838,V19005010,42,N,,V19
90.726453,23.369838,V19005020,40,N,,V19
90.726643,23.369894,V19005080,51,N,,V19
90.726567,23.369783,V19005100,47,N,,V19
90.726338,23.369615,V19005110,48,,,V19
90.726369,23.369726,V19005120,50,N,,V19
90.726483,23.368616,V19006010,57,N,,V19
90.725423,23.369089,V19009010,71,N,,V19
90.725118,23.369199,V19009013,71,N,,V19
90.725392,23.369449,V19009023,71,,,V19
90.725484,23.369476,V19009033,71,,,V19
90.725949,23.369949,V19008010,64,N,,V19
90.725980,23.370060,V19008020,65,N,,V19
90.724927,23.369615,V19011010,78,,,V19
90.724812,23.369449,V19011020,80,N,,V19
90.724622,23.369531,V19012010,85,N,,V19
90.724538,23.369476,V19012020,88,Y,,V19
90.724339,23.369171,V19013010,90,N,,V19
90.725316,23.370422,V19088010,75,N,,V19
90.725644,23.370115,V19010010,73,N,,V19
90.723950,23.368810,V19014010,97,N,,V19
90.723897,23.369115,V19014020,95,N,,V19
90.723287,23.369003,V19015010,100,N,,V19
90.723538,23.369699,V19016010,108,Y,,V19
90.722531,23.368726,V19017010,115,N,,V19
90.722371,23.369060,V19017020,114,N,,V19
90.722730,23.368642,V19017030,109,Y,,V19
90.721173,23.369255,V19018010,118,N,,V19
90.721227,23.369199,V19018020,117,N,,V19
90.719754,23.372116,V16089010,119,,,V16
90.719754,23.372171,V16089020,605,,,V16
90.719205,23.372142,V16089030,119,,,V16
90.718839,23.372392,V16089040,119,,,V16
90.718892,23.372587,V16089050,119,,,V16
90.719121,23.373310,V16089060,119,,,V16
90.718976,23.373615,V16089070,119,,,V16
90.719312,23.373420,V16089080,119,,,V16
90.725484,23.368339,V19111010,600,N,,V19
90.724950,23.368587,V19028010,182,Y,,V19
90.724782,23.368366,V19028020,182,N,,V19
90.724675,23.368311,V19008030,183,,,V19
90.724645,23.368227,V19028040,183,N,,V19
90.724423,23.368366,V19028050,181,N,,V19
90.724339,23.368366,V19028060,180,N,,V19
90.724423,23.368143,V19028070,180,,,V19
90.724118,23.368227,V19027010,178,Y,,V19
90.724118,23.368337,V19027020,175,N,,V19
90.723172,23.368253,V19025010,158,N,,V19
90.722951,23.368253,V19025020,155,N,,V19
90.723340,23.368227,V19025030,161,N,,V19
90.722699,23.368143,V19024010,153,N,,V19
90.722699,23.368337,V19024020,151,Y,,V19
90.722226,23.368032,V19023010,146,N,,V19
90.721951,23.367754,V19023020,144,Y,,V19
90.722142,23.368839,V19020010,143,Y,,V19
90.722035,23.368587,V19020020,142,N,,V19
90.721700,23.368311,V19019010,135,N,,V19
90.721532,23.368421,V19019020,134,,,V19
90.721616,23.368227,V19019030,133,N,,V19
90.721173,23.367809,V19091010,129,N,,V19
90.720281,23.367893,V19021010,124,N,,V19
90.720510,23.367670,V19021020,125,N,,V19
90.721448,23.367338,V19022010,123,Y,,V19
90.721425,23.367477,V19022020,123,,,V19
90.722089,23.366560,V19090010,122,Y,,V19
90.726178,23.364753,V19031011,212,Y,,V19
90.726178,23.364616,V19031010,217,N,,V19
90.726064,23.364338,V19031020,239,N,,V19
90.725873,23.364422,V19031030,237,N,,V19
90.725896,23.364782,V19031040,235,N,,V19
90.725873,23.365005,V19031050,229,N,,V19
90.726117,23.365087,V19031060,223,N,,V19
90.726064,23.365282,V19031070,224,,,V19
90.725621,23.364311,V19032011,241,Y,,V19
90.725148,23.364198,V19032010,245,N,,V19
90.725064,23.364227,V19032020,247,N,,V19
90.724813,23.364753,V19032030,249,N,,V19
90.725034,23.365005,V19032040,253,N,,V19
90.725095,23.364921,V19032050,251,N,,V19
90.725034,23.364671,V19032060,250,N,,V19
90.725453,23.364532,V19032070,242,N,,V19
90.726369,23.367199,V19094010,184,N,,V19
90.726506,23.366588,V19114010,606,N,,V19
90.726590,23.367922,V19094013,94,,,V19
90.725034,23.364532,V19033010,258,N,,V19
90.724813,23.364282,V19033020,260,,,V19
90.724729,23.364364,V19033030,262,N,,V19
90.724675,23.364893,V19033040,256,N,,V19
90.724813,23.364616,V19033050,257,N,,V19
90.725118,23.362783,V19097010,268,Y,,V19
90.724782,23.362339,V19098010,613,Y,,V19
90.724782,23.363754,V19096010,267,N,,V19
90.725255,23.365366,V19035010,187,N,,V19
90.725781,23.365755,V19029010,190,,,V19
90.726117,23.365865,V19029020,191,N,,V19
90.729451,23.371477,V19132010,681,Y,,V19
90.729146,23.373005,V19127010,670,Y,,V19
90.728566,23.373504,V19128010,671,Y,,V19
90.729146,23.374004,V19118010,657,Y,,V19
90.729871,23.364755,V19039010,278,N,,V19
90.729619,23.364311,V19038010,276,Y,,V19
90.729817,23.364700,V19040010,277,Y,,V19
90.719480,23.352754,V19082010,535,N,,V19
90.718976,23.352642,V19082020,542,Y,,V19
90.718587,23.352504,V19082030,544,N,,V19
90.719426,23.352531,V19082040,539,N,,V19
90.718892,23.352644,V19082050,543,N,,V19
90.719396,23.352254,V19082060,610,,,V19
90.719648,23.352254,V19082070,528,N,,V19
90.720174,23.352642,V19080011,526,Y,,V19
90.720373,23.352531,V19080010,526,N,,V19
90.720868,23.352171,V19080020,524,Y,,V19
90.720373,23.352865,V19082080,642,N,NEW  TW.,V19
90.721563,23.352420,V19079010,519,N,,V19
90.721425,23.352253,V19079020,520,,,V19
90.721372,23.352504,V19079030,521,N,,V19
90.721456,23.352560,V19079040,634,N,,V19
90.721761,23.352003,V19105010,515,Y,,V19
90.722089,23.351810,V19083010,513,Y,,V19
90.722173,23.351921,V19083020,511,Y,,V19
90.722455,23.351699,V19084010,510,Y,,V19
90.722783,23.351726,V19085010,508,N,,V19
90.723066,23.351671,V19108010,592,N,,V19
90.718839,23.351253,V19113010,602,Y,,V19
90.722814,23.350671,V19086010,507,N,,V19
90.724622,23.354225,V19077010,579,,,V19
90.721372,23.353448,V19106010,523,N,,V19
90.722204,23.352781,V19078010,517,N,,V19
90.730924,23.363701,V19041010,285,,,V19
90.731397,23.363504,V19044010,289,,,V19
90.731900,23.363504,V19044020,290,Y,,V19
90.731923,23.363478,V19044030,291,Y,,V19
90.732480,23.366283,V19045010,293,Y,,V19
90.732228,23.362949,V19056010,335,Y,,V19
90.732511,23.363228,V19056020,336,,,V19
90.732427,23.362894,V19056030,338,N,,V19
90.732312,23.362726,V19057010,339,N,,V19
90.732511,23.362589,V19058010,346,Y,,V19
90.731900,23.362366,V19059010,348,Y,,V19
90.731984,23.362200,V19059020,349,N,,V19
90.732289,23.362284,V19059030,347,Y,,V19
90.732511,23.362116,V19059040,350,N,,V19
90.732534,23.362089,V19063010,589,N,,V19
90.732396,23.361727,V19063020,382,Y,,V19
90.732122,23.361227,V19064010,392,N,,V19
90.732206,23.361421,V19064020,392,,,V19
90.737508,23.362226,V19064040,392,Y,,V19
90.737508,23.362368,V19064050,392,Y,,V19
90.736455,23.361755,V19064060,392,Y,,V19
90.734731,23.362951,V19055010,327,N,,V19
90.734983,23.363922,V19054010,326,N,,V19
90.734815,23.363701,V19054020,325,Y,,V19
90.734456,23.362976,V19053010,322,Y,,V19
90.734342,23.363783,V19053020,318,Y,,V19
90.734235,23.363117,V19053030,323,Y,,V19
90.734510,23.363088,V19053011,323,Y,,V19
90.733426,23.364117,V19052010,648,Y,,V19
90.733457,23.363922,V19050010,314,Y,,V19
90.733457,23.363644,V19050020,312,Y,,V19
90.733007,23.364004,V19048010,306,Y,,V19
90.732678,23.363783,V19047010,299,,,V19
90.732373,23.364004,V19046010,298,Y,,V19
90.732396,23.363867,V19046020,297,Y,,V19
90.732343,23.363840,V19046030,296,N,,V19
90.731679,23.364004,V19043010,294,Y,,V19
90.730870,23.361032,V19135010,694,N,,V19
90.727956,23.358894,V19069010,404,N,,V19
90.727979,23.358839,V19067010,554,N,,V19
90.728063,23.358589,V19067013,554,,,V19
90.728177,23.358865,V19067020,410,N,,V19
90.728093,23.359060,V19067030,410,,,V19
90.728429,23.359060,V19066010,411,,,V19
90.728231,23.358671,V19066020,416,Y,,V19
90.728231,23.358782,V19066030,414,N,,V19
90.728620,23.358560,V19066040,420,N,,V19
90.728757,23.358726,V19065010,424,N,,V19
90.728673,23.358866,V19065020,423,N,,V19
90.728955,23.358921,V19065030,427,N,,V19
90.728978,23.358866,V19065040,428,N,,V19
90.728955,23.357254,V19070010,433,N,,V19
90.728986,23.357588,V19070020,436,N,,V19
90.728589,23.357366,V19071010,442,,,V19
90.728620,23.357227,V19071020,443,N,,V19
90.728063,23.356365,V19073010,462,N,,V19
90.727651,23.356449,V19075010,455,N,,V19
90.727346,23.356365,V19101010,453,N,,V19
90.727895,23.356699,V19076010,449,N,,V19
90.726789,23.358116,V19121010,653,N,,V19
90.726705,23.358503,V19100010,393,N,,V19
90.729787,23.356254,V19102010,463,N,,V19
90.730481,23.353950,V19087010,480,N,,V19
90.730733,23.354088,V19087020,466,N,,V19
90.730840,23.353727,V19087030,469,N,,V19
90.730901,23.353643,V19087040,470,N,,V19
90.730565,23.353365,V19104010,481,N,,V19
90.730535,23.353115,V19104011,481,Y,,V19
90.732900,23.355865,V19103010,464,Y,,V19
90.730374,23.363172,V19099010,275,Y,,V19
90.715891,23.377585,V15008010,74,N,,V15
90.716113,23.377640,V15008020,80,N,,V15
90.706835,23.377837,V15008030,85,,,V15
90.716029,23.376864,V15007010,70,N,,V15
90.716113,23.376725,V15007020,68,N,,V15
90.715365,23.377057,V15007011,70,N,,V15
90.714755,23.377669,V15008040,87,N,,V15
90.714198,23.376670,V15019010,134,N,,V15
90.714724,23.376364,V15017010,167,N,,V15
90.715281,23.374585,V15027010,128,Y,,V15
90.715502,23.374114,V15010010,66,N,,V15
90.715891,23.373807,V15011010,64,Y,,V15
90.716532,23.373614,V15012010,62,N,,V15
90.716418,23.373780,V15012020,63,,,V15
90.716395,23.375336,V15003010,17,N,,V15
90.716006,23.375279,V15004010,22,N,,V15
90.716418,23.375668,V15005010,33,Y,,V15
90.716281,23.375668,V15005020,36,N,,V15
90.716174,23.375390,V15005030,30,,,V15
90.716006,23.375865,V15006010,53,,,V15
90.716227,23.375752,V15006011,37,Y,,V15
90.716784,23.375836,V15006020,44,N,,V15
90.716586,23.376057,V15006030,48,,,V15
90.716029,23.376418,V15006040,54,N,,V15
90.716616,23.376280,V15006050,55,Y,,V15
90.717646,23.374419,V15002010,12,N,,V15
90.717784,23.374253,V15002020,13,N,,V15
90.717867,23.374196,V15002030,13,,,V15
90.718196,23.372641,V15001010,3,N,,V15
90.718112,23.372864,V15001020,6,N,,V15
90.713923,23.377307,V15019020,138,,,V15
90.712473,23.374503,V15022010,122,N,,V15
90.712283,23.374669,V15031010,150,N,,V15
90.711611,23.375502,V15026010,133,N,,V15
90.711695,23.374253,V15026020,132,Y,,V15
90.710780,23.375447,V15026030,133,N,,V15
90.710360,23.375474,V15015010,89,N,,V15
90.709834,23.375779,V15023010,123,N,,V15
90.709696,23.375752,V15014010,92,N,,V15
90.708560,23.376446,V15016010,93,N,,V15
90.708361,23.376557,V15016020,137,N,,V15
90.708140,23.376503,V15025010,126,N,,V15
90.708201,23.377085,V15020010,130,N,,V15
90.708003,23.377585,V15009013,94,,,V15
90.707110,23.377530,V15009010,116,Y,,V15
90.706973,23.377503,V15009020,114,N,,V15
90.707339,23.377558,V15009030,94,Y,,V15
90.707057,23.377530,V15009040,98,,,V15
90.707591,23.377058,V15009050,115,N,,V15
90.707308,23.377919,V15009011,98,Y,,V15
90.710253,23.378224,V15029010,145,N,,V15
90.712086,23.390115,V55005010,24,Y,,V55
90.711895,23.390838,V55005020,124,Y,,V55
90.712147,23.390560,V55005030,27,,,V55
90.712201,23.390504,V55005040,27,,,V55
90.712643,23.389671,V55003010,20,Y,,V55
90.713002,23.389699,V55003020,17,Y,,V55
90.713032,23.389060,V55027010,16,Y,,V55
90.713093,23.389699,V55002010,15,Y,,V55
90.713421,23.389810,V55001010,6,Y,,V55
90.714062,23.390060,V55001020,13,,,V55
90.713925,23.389642,V55001030,2,,,V55
90.713841,23.389949,V55001040,1,Y,,V55
90.715672,23.389337,V55032010,126,Y,,V55
90.715481,23.389282,V55032013,126,Y,,V55
90.715176,23.389253,V55032023,126,N,,V55
90.715146,23.389366,V55032033,126,,,V55
90.714978,23.389503,V55032043,126,,,V55
90.714894,23.389310,V55032053,126,,,V55
90.710949,23.391088,V55007010,30,Y,,V55
90.710812,23.390975,V55008010,32,N,,V55
90.710392,23.391754,V55008020,33,N,,V55
90.710225,23.392366,V55011010,37,N,,V55
90.710591,23.392227,V55010010,36,N,,V55
90.710392,23.392755,V55013010,40,N,,V55
90.710507,23.392866,V55014010,44,,,V55
90.710453,23.393142,V55015010,46,N,,V55
90.710423,23.393060,V55015020,47,N,,V55
90.710224,23.392921,V55029010,50,Y,,V55
90.710171,23.393365,V55017010,56,N,,V55
90.710202,23.393838,V55019010,58,N,,V55
90.710171,23.394004,V55019020,59,N,,V55
90.710530,23.393920,V55020010,54,N,,V55
90.710476,23.393644,V55016010,52,Y,,V55
90.710644,23.394475,V55022010,63,,,V55
90.710644,23.394422,V55022020,67,,,V55
90.711003,23.394643,V55023010,71,Y,,V55
90.710560,23.394977,V55023020,80,Y,,V55
90.711033,23.395311,V55025010,98,Y,,V55
90.711842,23.394170,V55031010,100,Y,,V55
90.719205,23.372142,V16026010,1,Y,,V16
90.718839,23.372392,V16026020,2,N,,V16
90.718892,23.372587,V16026030,3,N,,V16
90.719121,23.373310,V16001010,4,Y,,V16
90.718976,23.373615,V16001020,5,N,,V16
90.719312,23.373420,V16001030,5,Y,,V16
90.718648,23.374088,V16033010,156,N,,V16
90.718427,23.374282,V16027010,7,N,,V16
90.718259,23.374422,V16002010,8,Y,,V16
90.718671,23.374338,V16002020,8,,,V16
90.718060,23.374698,V16002030,9,N,,V16
90.718037,23.374671,V16002040,10,N,,V16
90.718007,23.374811,V16002050,11,Y,,V16
90.717892,23.374921,V16003010,13,N,,V16
90.717786,23.374977,V16004010,13,,,V16
90.717702,23.375450,V16004020,15,N,,V16
90.718198,23.375532,V16004030,17,Y,,V16
90.717839,23.375503,V16004040,16,N,,V16
90.716809,23.377115,V16008010,48,,,V16
90.717343,23.377031,V16008011,43,Y,,V16
90.717366,23.376615,V16008013,48,,,V16
90.717702,23.375616,V16005050,29,Y,,V16
90.717366,23.375755,V16005040,26,N,,V16
90.717343,23.375560,V16005030,25,N,,V16
90.717503,23.375503,V16005020,24,N,,V16
90.717648,23.375421,V16005010,21,N,,V16
90.716725,23.377393,V16009010,53,N,,V16
90.716504,23.377782,V16009020,55,N,,V16
90.716588,23.377864,V16010010,57,N,,V16
90.716702,23.378227,V16011010,138,,,V16
90.716641,23.378198,V16011020,63,N,,V16
90.716702,23.378643,V16012010,69,,,V16
90.716954,23.378810,V16012020,66,,,V16
90.716725,23.378671,V16012030,71,,,V16
90.716588,23.378421,V16012040,73,N,,V16
90.716397,23.378643,V16012050,74,Y,,V16
90.716450,23.378837,V16013010,75,Y,,V16
90.716199,23.378921,V16014010,78,Y,,V16
90.716366,23.379142,V16014020,80,N,,V16
90.716923,23.379032,V16014030,82,Y,,V16
90.716450,23.379226,V16015010,83,Y,,V16
90.716336,23.379560,V16016010,86,Y,,V16
90.716420,23.380060,V16040010,172,N,,V16
90.714230,23.380365,V16037010,267,Y,,V16
90.716145,23.381422,V16046010,168,N,,V16
90.717892,23.382061,V16019010,140,N,,V16
90.718091,23.381977,V16019020,92,,,V16
90.718007,23.381115,V16021010,102,N,,V16
90.718838,23.380920,V16021020,103,Y,,V16
90.718701,23.380809,V16021030,98,N,,V16
90.718785,23.380310,V16021011,98,Y,,V16
90.719479,23.380643,V16022010,114,N,,V16
90.719891,23.380199,V16030010,115,N,,V16
90.720006,23.380281,V16023010,116,N,,V16
90.720395,23.380199,V16023020,118,Y,,V16
90.720395,23.379865,V16023030,119,N,,V16
90.720341,23.379949,V16023040,119,,,V16
90.723035,23.378893,V16035010,162,Y,,V16
90.721593,23.378587,V16034010,163,N,,V16
90.721059,23.378503,V16022020,134,,,V16
90.720616,23.380088,V16024010,123,N,,V16
90.720730,23.380060,V16024020,121,N,,V16
90.720730,23.380115,V16024030,122,N,,V16
90.720952,23.380199,V16024040,125,,,V16
90.721142,23.379839,V16024050,127,N,,V16
90.720837,23.379894,V16024060,130,N,,V16
90.721005,23.379892,V16024070,133,N,,V16
90.721287,23.379810,V16024080,134,N,,V16
90.724065,23.378561,V16024090,131,,,V16
90.721615,23.380476,V16025010,135,Y,,V16
90.720227,23.377948,V16032010,40,,,V16
90.718953,23.377309,V16036010,158,N,,V16
90.718785,23.377698,V16029010,39,N,,V16
90.718587,23.377922,V16038010,170,N,,V16
90.718060,23.377283,V16006010,170,N,,V16
90.718037,23.377059,V16006020,32,N,,V16
90.717786,23.377115,V16007010,153,N,,V16
90.718198,23.377004,V16031010,136,Y,,V16
90.706759,23.379471,V84002010,14,N,,V84
90.706568,23.379109,V84001010,3,,,V84
90.706736,23.378861,V84001020,1,Y,,V84
90.706095,23.378583,V84001030,1,N,,V84
90.706179,23.378749,V84001013,3,Y,,V84
90.706454,23.379416,V84003010,17,Y,,V84
90.706400,23.379887,V84005010,24,Y,,V84
90.706370,23.380416,V84006010,30,N,,V84
90.706149,23.380471,V84006020,31,,,V84
90.706011,23.380499,V84006030,32,N,,V84
90.706095,23.380721,V84007010,41,N,,V84
90.705622,23.380999,V84007020,49,,,V84
90.705790,23.380805,V84007030,49,N,,V84
90.705569,23.381220,V84007040,45,N,,V84
90.706232,23.380278,V84006040,26,,,V84
90.705424,23.381083,V84054010,51,N,,V84
90.705119,23.381472,V84010010,57,,,V84
90.705737,23.381693,V84009010,71,N,,V84
90.706065,23.381417,V84009020,557,N,,V84
90.706263,23.380917,V84008010,60,,,V84
90.706118,23.381249,V84008020,60,N,,V84
90.705653,23.379861,V84098010,520,Y,,V84
90.704119,23.381444,V84011011,84,Y,,V84
90.704760,23.381610,V84011010,84,N,,V84
90.704844,23.381806,V84011020,84,N,,V84
90.704569,23.381917,V84011030,87,,,V84
90.705592,23.381833,V84011040,72,N,,V84
90.706507,23.382222,V84011050,72,,,V84
90.709567,23.379138,V84090010,531,N,,V84
90.709345,23.378998,V84090020,469,N,,V84
90.705347,23.382083,V84011060,430,,,V84
90.705370,23.382388,V84011070,82,N,,V84
90.705233,23.382498,V84011080,81,,,V84
90.705347,23.382582,V84011090,81,N,,V84
90.704844,23.382193,V84011100,80,N,,V84
90.704874,23.382611,V84011110,78,N,,V84
90.704844,23.382138,V84011120,76,N,,V84
90.705012,23.382472,V84011130,76,,,V84
90.704485,23.382416,V84012010,90,N,,V84
90.704707,23.382777,V84012020,92,N,,V84
90.704592,23.382805,V84012030,93,N,,V84
90.704760,23.382777,V84012040,94,N,,V84
90.705622,23.383221,V84013010,95,N,,V84
90.705401,23.383250,V84013020,97,N,,V84
90.703982,23.383027,V84014010,104,N,,V84
90.704371,23.383166,V84014020,105,N,,V84
90.704340,23.383471,V84014030,102,N,,V84
90.704066,23.381638,V84095010,477,N,,V84
90.703959,23.383944,V84055010,107,N,,V84
90.703318,23.384415,V84015010,108,N,,V84
90.702898,23.383860,V84015020,109,,,V84
90.702845,23.384638,V84015030,119,N,,V84
90.702982,23.385083,V84016010,120,N,,V84
90.700869,23.384806,V84016020,120,,,V84
90.702593,23.385277,V84016030,122,N,,V84
90.702425,23.385472,V84017010,579,N,,V84
90.702318,23.385443,V84017020,129,N,,V84
90.702402,23.385527,V84017030,128,N,,V84
90.702013,23.385388,V84017040,125,,,V84
90.701624,23.385638,V84019010,137,N,,V84
90.701594,23.386027,V84019020,135,N,,V84
90.701929,23.385943,V84019030,134,N,,V84
90.702288,23.385888,V84019040,133,N,,V84
90.701403,23.386193,V84019050,136,N,,V84
90.701792,23.386221,V84019060,139,,,V84
90.702036,23.386305,V84019070,138,,,V84
90.701678,23.386277,V84019080,137,N,,V84
90.702318,23.386277,V84019011,138,N,,V84
90.702341,23.386221,V84056010,130,N,,V84
90.703066,23.386332,V84087010,409,N,,V84
90.701258,23.386443,V84020010,140,N,,V84
90.701372,23.386582,V84020020,141,N,,V84
90.701098,23.386305,V84020030,142,N,,V84
90.701487,23.386944,V84020040,145,N,,V84
90.701258,23.386916,V84020050,144,N,,V84
90.700953,23.387221,V84021020,152,N,,V84
90.700709,23.387221,V84022010,153,N,,V84
90.700373,23.387471,V84022020,154,N,,V84
90.700289,23.387749,V84022030,156,N,,V84
90.700289,23.387749,V84022040,157,N,,V84
90.700037,23.388056,V84022050,161,N,,V84
90.703181,23.387833,V84022060,163,,,V84
90.700731,23.387723,V84022070,163,N,,V84
90.703181,23.387971,V84047010,457,N,,V84
90.703234,23.387723,V84047020,393,N,,V84
90.703257,23.387665,V84047030,392,N,,V84
90.703119,23.387471,V84047040,390,N,,V84
90.702929,23.387583,V84047050,386,N,,V84
90.703402,23.387278,V84049010,570,N,,V84
90.703455,23.387610,V84049020,538,N,,V84
90.703539,23.387583,V84049030,400,N,,V84
90.703318,23.387139,V84049040,398,N,,V84
90.703287,23.387278,V84050010,405,Y,,V84
90.704149,23.387139,V84050020,407,N,,V84
90.702646,23.387694,V84046010,380,,,V84
90.702257,23.388138,V84046020,371,N,,V84
90.702456,23.387971,V84046030,516,,,V84
90.704287,23.386111,V84051011,420,,,V84
