lon,lat,PON_ID,BARI,NFH,NAME,SEQNO,DESCP,LMK,vill
90.762441,23.402927,N000095250,N00009,0116,POND,5250,NORTH WEST CORNER,206,N00
90.763302,23.403788,N000105251,N00010,0121,POND,5251,SOUTH SIDE,209,N00
90.763469,23.406510,N000115252,N00011,0131,POND,5252,NORTH SIDE,211,N00
90.763941,23.401593,N000235253,N00023,0259,POND,5253,SOUTH SIDE,213,N00
90.764441,23.402371,N000235254,N00023,0280,POND,5254,WEST SIDE,215,N00
90.764969,23.403566,N000135255,N00013,0152,POND,5255,SOUTH SIDE,220,N00
90.764691,23.404093,N000135256,N00013,0149,POND,5256,SOUTH EAST CORNER,221,N00
90.764635,23.405649,N000125257,N00012,0142,POND,5257,SOUTH EAST CORNER,223,N00
90.764663,23.405482,N000125258,N00012,0144,POND,5258,WEST SIDE,224,N00
90.765357,23.403649,N000145259,N00014,0171,POND,5259,NORTH SIDE,225,N00
90.766830,23.403427,N000155260,N00015,0181,POND,5260,SOUTH SIDE,228,N00
90.766969,23.403399,N000165261,N00016,0182,POND,5261,NORTH SIDE,229,N00
90.767357,23.403510,N000165262,N00016,0182,POND,5262,SOUTH SIDE,230,N00
90.767024,23.404399,N000165263,N00016,0187,POND,5263,WEST SIDE,233,N00
90.767107,23.405093,N000175264,N00017,0189,POND,5264,SOUTH EAST CORNER,234,N00
90.767691,23.405260,N000175265,N00017,0189,POND,5265,SOUTH SIDE,235,N00
90.768496,23.402510,N000185266,N00018,0191,POND,5266,WEST SIDE,236,N00
90.769052,23.401899,N000185267,N00018,0193,POND,5267,WEST SIDE,237,N00
90.768441,23.401482,N000185268,N00018,0197,POND,5268,SOUTH EAST CORNER,238,N00
90.769191,23.401371,N000185269,N00018,0200,POND,5269,WEST SIDE,240,N00
90.768024,23.399954,N000385270,N00038,0205,POND,5270,WEST SIDE,242,N00
90.766552,23.401038,N000195271,N00019,0214,POND,5271,WEST SIDE,246,N00
90.764941,23.401454,N000225272,N00022,0250,POND,5272,NORTH SIDE,255,N00
90.765024,23.401510,N000225273,N00022,0258,POND,5273,SOUTH SIDE,257,N00
90.765496,23.401704,N000215274,N00021,0224,POND,5274,SOUTH SIDE,262,N00
90.766302,23.401954,N000215275,N00021,0226,POND,5275,SOUTH SIDE,263,N00
90.766302,23.401788,N000215276,N00021,0228,POND,5276,WEST SIDE,264,N00
90.766885,23.402621,N000205277,N00020,0221,POND,5277,WEST SIDE,265,N00
90.765552,23.399204,N000255278,N00025,0304,POND,5278,EAST SIDE,273,N00
90.765607,23.398816,N000255279,N00025,0305,POND,5279,EAST SIDE,275,N00
90.764635,23.399816,N000245280,N00024,0300,POND,5280,NORTH SIDE,278,N00
90.764580,23.399204,N000245281,N00024,0292,POND,5281,EAST SIDE,281,N00
90.764857,23.398038,N000265282,N00026,0313,POND,5282,NORTH SIDE,282,N00
90.765496,23.397760,N000265283,N00026,0315,POND,5283,WEST SIDE,284,N00
90.766330,23.397121,N000275284,N00027,0337,POND,5284,NORTH SIDE,288,N00
90.765524,23.396677,N000275285,N00027,0348,POND,5285,EAST SIDE,289,N00
90.765746,23.395427,N000295286,N00029,0398,POND,5286,WEST SIDE,292,N00
90.765357,23.395232,N000295287,N00029,0400,POND,5287,SOUTH SIDE,293,N00
90.766385,23.394649,N000305288,N00030,0411,POND,5288,SOUTH SIDE,294,N00
90.766441,23.394621,N000305289,N00030,0410,POND,5289,SOUTH SIDE,295,N00
90.764635,23.395204,N000285290,N00028,0351,POND,5290,SOUTH SIDE,296,N00
90.764274,23.396121,N000285291,N00028,0369,POND,5291,WEST SIDE,298,N00
90.763913,23.395788,N000285292,N00028,0377,POND,5292,SOUTH SIDE,299,N00
90.761719,23.395732,N000315293,N00031,0384,POND,5293,EAST SIDE,303,N00
90.761024,23.395121,N000325294,N00032,0395,POND,5294,EAST SIDE,307,N00
90.754139,23.409028,O000095665,O00009,0028,PONDS,5665,WEST  SIDE,002,O00
90.754361,23.407861,O000135666,O00013,0035,PONDS,5666,WEST  SIDE,004,O00
90.755361,23.407972,O000196567,O00019,0091,PONDS,6567,WEST  SIDE,012,O00
90.756000,23.407639,O000215668,O00021,0102,PONDS,5668,EAST  SIDE,013,O00
90.756306,23.407972,O000215669,O00021,0102,PONDS,5669,WEST  SIDE,014,O00
90.756639,23.406750,O000225670,O00022,0104,PONDS,5670,WEST  SIDE,015,O00
90.756139,23.406750,O000225671,O00022,0104,PONDS,5671,SOUTH  SIDE,016,O00
90.756167,23.406417,O000235672,O00023,0110,PONDS,5672,WEST  SIDE,018,O00
90.756306,23.406333,O000235673,O00023,0110,PONDS,5673,EAST  SIDE,019,O00
90.756694,23.404583,O000635674,O00063,0129,PONDS,5674,EAST  SIDE,024,O00
90.756111,23.405889,O000655675,O00065,0126,PONDS,5675,SOUTH  SIDE,026,O00
90.755833,23.405889,O000655676,O00065,0126,PONDS,5676,SOUTH  SIDE,027,O00
90.755583,23.406806,O000255677,O00025,0118,PONDS,5677,SOUTH  SIDE,029,O00
90.755028,23.406694,O000255678,O00025,0118,PONDS,5678,WEST  SIDE,030,O00
90.755028,23.406694,O000265679,O00026,0124,PONDS,5679,WEST  SIDE,031,O00
90.753750,23.407917,O000105680,O00010,0097,PONDS,5680,SOUTH  SIDE,034,O00
90.752972,23.409361,O000575681,O00057,0024,PONDS,5681,WEST  SIDE,038,O00
90.753694,23.406417,O000715682,O00071,0133,PONDS,5682,SOUTH  SIDE,039,O00
90.754750,23.405806,O000275698,O00027,0125,PONDS,5698,SOUTH  SIDE,041,O00
90.754917,23.405583,O000275684,O00027,0125,PONDS,5684,WEST  SIDE,043,O00
90.754917,23.405556,O000275685,O00027,0125,PONDS,5685,EAST  SIDE,044,O00
90.754694,23.405333,O000275686,O00027,0125,PONDS,5686,EAST  SIDE,045,O00
90.754861,23.404556,O000285687,O00028,0134,PONDS,5687,WEST  SIDE,048,O00
90.754056,23.405861,O000705688,O00070,0144,PONDS,5688,SOUTH  SIDE,051,O00
90.753556,23.405833,O000295689,O00029,0145,PONDS,5689,SOUTH  SIDE,054,O00
90.752861,23.404778,O000305690,O00030,0158,PONDS,5690,WEST  SIDE,056,O00
90.752500,23.404111,O000315691,O00031,0161,PONDS,5691,SOUTH  SIDE,059,O00
90.751917,23.404722,O000335692,O00033,0168,PONDS,5692,WEST  SIDE,060,O00
90.752000,23.405528,O000345693,O00034,0174,PONDS,5693,NORTH  SIDE,061,O00
90.752389,23.406306,O000355694,O00035,0181,PONDS,5694,EAST  SIDE,062,O00
90.751750,23.407111,O000375695,O00037,0192,PONDS,5695,EAST  SIDE,065,O00
90.752611,23.408056,O000385696,O00038,0187,PONDS,5696,SOUTH  SIDE,066,O00
90.752722,23.407583,O000375697,O00037,0189,PONDS,5697,NORTH  SIDE,068,O00
90.751833,23.407528,O000395698,O00039,0203,PONDS,5698,SOUTH   SIDE,069,O00
90.751722,23.408222,O000405699,O00040,0217,PONDS,5699,WEST  SIDE,072,O00
90.751250,23.407861,O000415700,O00041,0230,PONDS,5700,SOUTH  SIDE,074,O00
90.752972,23.410139,O000685701,O00068,0021,PONDS,5701,SOUTH  SIDE,077,O00
90.752583,23.410667,O000085702,O00008,0022,PONDS,5702,WEST  SIDE,078,O00
90.754083,23.411667,O000035703,O00003,0002,PONDS,5703,WEST  SIDE,086,O00
90.753333,23.411361,O000055704,O00005,0010,PONDS,5704,EAST  SIDE,088,O00
90.752111,23.409611,O000605705,O00060,0233,PONDS,5705,WEST  SIDE,090,O00
90.751694,23.409528,O000435706,O00043,0237,PONDS,5706,SOUTH  SIDE,092,O00
90.751167,23.409000,O000425707,O00042,0246,PONDS,5707,WEST  SIDE,093,O00
90.750778,23.409167,O000445708,O00044,0252,PONDS,5708,EAST  SIDE,094,O00
90.750806,23.409167,O000465709,O00046,0271,PONDS,5709,NORTH  SIDE,095,O00
90.752083,23.411167,O000555710,O00055,0365,PONDS,5710,WEST  SIDE,098,O00
90.751389,23.411583,O000495711,O00049,0292,PONDS,5711,EAST  SIDE,099,O00
90.750778,23.411444,O000495712,O00049,0288,PONDS,5712,SOUTH  SIDE,100,O00
90.739139,23.417472,P000615399,P00061,0136,PONDS,5399,EAST  SIDE,001,P00
90.739972,23.418361,P000165400,P00016,0126,PONDS,5400,WEST  SIDE,002,P00
90.740111,23.419028,P000165401,P00016,0127,PONDS,5401,WEST  SIDE,003,P00
90.739500,23.419306,P000155402,P00015,0115,PONDS,5402,WEST  SIDE,005,P00
90.739306,23.419583,P000145403,P00014,0110,PONDS,5403,WEST  SIDE,006,P00
90.738556,23.420583,P000125404,P00012,0101,PONDS,5404,WEST  SIDE,010,P00
90.736389,23.424389,P000585405,P00058,0047,PONDS,5405,WEST  SIDE,016,P00
90.736667,23.424250,P000075406,P00007,0039,PONDS,5406,WEST  SIDE,019,P00
90.738111,23.424333,P000055407,P00005,0034,PONDS,5407,SOUTH  SIDE,023,P00
90.738583,23.424306,P000045408,P00004,0030,PONDS,5408,SOUTH  SIDE,024,P00
90.739667,23.424389,P000025409,P00002,0008,PONDS,5409,SOUTH  SIDE,026,P00
90.739917,23.423861,P000025410,P00002,0005,PONDS,5410,EAST  SIDE,029,P00
90.740222,23.424361,P000015411,P00001,0001,PONDS,5411,SOUTH   SIDE,030,P00
90.740472,23.418472,P000175412,P00017,0137,PONDS,5412,WEST  SIDE,033,P00
90.741028,23.418028,P000185413,P00018,0146,PONDS,5413,WEST  SIDE,035,P00
90.741333,23.417806,P000195414,P00019,0148,PONDS,5414,WEST  SIDE,036,P00
90.740917,23.417361,P000205415,P00020,0152,PONDS,5415,EAST  SIDE,037,P00
90.741694,23.417750,P000215416,P00021,0157,PONDS,5416,WEST  SIDE,038,P00
90.742111,23.416861,P000225417,P00022,0171,PONDS,5417,WEST  SIDE,041,P00
90.741583,23.416833,P000225418,P00022,0169,PONDS,5418,EAST  SIDE,042,P00
90.742250,23.416972,P000245419,P00024,0180,PONDS,5419,WEST  SIDE,044,P00
90.743000,23.416139,P000305423,P00030,0210,PONDS,5423,WEST  SIDE,051,P00
90.742694,23.415444,P000275424,P00027,0204,PONDS,5424,WEST  SIDE,052,P00
90.742167,23.415278,P000275425,P00027,0201,PONDS,5425,SOUTH  SIDE,054,P00
90.743667,23.415389,P000315426,P00031,0215,PONDS,5426,WEST  SIDE,055,P00
90.744500,23.414750,P000325427,P00032,0219,PONDS,5427,WEST   SIDE,056,P00
90.745000,23.414583,P000345428,P00034,0228,PONDS,5428,NORTH  SIDE,058,P00
90.747333,23.419500,P000505429,P00050,0320,PONDS,5429,NORTH  SIDE,072,P00
90.746917,23.419750,P000525430,P00052,0344,PONDS,5430,NORTH  SIDE,074,P00
90.745361,23.421056,P000555431,P00055,0390,PONDS,5431,SOUTH  SIDE,077,P00
90.750889,23.412222,Q000025295,Q00002,0018,POND,5295,WEST SIDE,003,Q00
90.750778,23.411833,Q000035296,Q00003,0028,POND,5296,WEST SIDE,004,Q00
90.732719,23.410315,R000012926,R00001,0001,POND,2926,NORTH SIDE,001,R00
90.732830,23.410676,R000012927,R00001,0001,POND,2927,EAST SIDE,002,R00
90.733274,23.412037,R000022928,R00002,0010,POND,2928,SOUTH SIDE,003,R00
90.732663,23.411815,R000022929,R00002,0018,POND,2929,NORTH SIDE,004,R00
90.732719,23.412342,R000032930,R00003,0030,POND,2930,WEST SIDE,005,R00
90.732274,23.412620,R000042931,R00004,0035,POND,2931,SOUTH SIDE,006,R00
90.732135,23.412870,R000042932,R00004,0042,POND,2932,SOUTH SIDE,007,R00
90.731663,23.413120,R000052933,R00005,0048,POND,2933,WEST SIDE,009,R00
90.731163,23.413287,R000052934,R00005,0050,POND,2934,WEST SIDE,011,R00
90.730746,23.413870,R000052935,R00005,0061,POND,2935,NORTH SIDE,012,R00
90.730385,23.414203,R000052936,R00005,0063,POND,2936,NORTH SIDE,013,R00
90.729969,23.413203,R000052937,R00005,0057,POND,2937,EAST SIDE,014,R00
90.729857,23.413092,R000052938,R00005,0057,POND,2938,SOUTH SIDE,015,R00
90.729885,23.414537,R000062940,R00006,0075,POND,2940,SOUTH SIDE,017,R00
90.729663,23.414898,R000082941,R00008,0103,POND,2941,SOUTH SIDE,021,R00
90.729219,23.415203,R000092942,R00009,0114,POND,2942,SOUTH SIDE,022,R00
90.730857,23.412648,R000412943,R00041,0046,POND,2943,NORTH SIDE,026,R00
90.728441,23.415259,R000102944,R00010,0121,POND,2944,SOUTH ON ROAD,028,R00
90.728163,23.415120,R000112945,R00011,0124,POND,2945,NORTH WEST CORNER,029,R00
90.761246,23.415399,R000122946,R00012,0130,POND,2946,SOUTH  SIDE,031,R00
90.727163,23.415703,R000132947,R00013,0140,POND,2947,NORTH SIDE,034,R00
90.760496,23.415704,R000132948,R00013,0143,POND,2948,SOUTH SIDE,035,R00
90.759524,23.416260,R000142949,R00014,0149,POND,2949,NORTH SIDE,037,R00
90.726219,23.416370,R000312950,R00031,0158,POND,2950,WEST SIDE,038,R00
90.726274,23.416203,R000312951,R00031,0158,POND,2951,SOUTH SIDE,039,R00
90.725857,23.416092,R000442952,R00044,0159,POND,2952,WEST SIDE,040,R00
90.725830,23.416315,R000152953,R00015,0165,POND,2953,SOUTH SIDE,041,R00
90.724024,23.418037,R000172954,R00017,0181,POND,2954,WEST SIDE,044,R00
90.723469,23.418203,R000172955,R00017,0177,POND,2955,SOUTH ON ROAD,047,R00
90.723830,23.418620,R000172956,R00017,0184,POND,2956,NORTH WEST CORNER,048,R00
90.724135,23.419148,R000172957,R00017,0182,POND,2957,EAST SIDE,049,R00
90.725857,23.419648,R000202958,R00020,0202,POND,2958,SOUTH SIDE,053,R00
90.726219,23.419620,R000212959,R00021,0242,POND,2959,SOUTH SIDE,054,R00
90.726496,23.418815,R000212960,R00021,0245,POND,2960,WEST SIDE,055,R00
90.726274,23.418787,R000202961,R00020,0214,POND,2961,EAST SIDE,058,R00
90.728246,23.419287,R000332962,R00033,0304,POND,2962,A BIG POND,070,R00
90.727941,23.417731,R000432963,R00043,0234,POND,2963,WEST SIDE,079,R00
90.741746,23.399037,S000472747,S00047,0192,POND,2747,WEST SIDE,006,S00
90.741580,23.399065,S000472748,S00047,0191,POND,2748,WEST SIDE,008,S00
90.741607,23.399037,S000342749,S00034,0177,POND,2749,SOUTH-WEST CORNER,009,S00
90.742080,23.400676,S000242750,S00024,0170,POND,2750,WEST SIDE,010,S00
90.741580,23.401092,S000232751,S00023,0166,POND,2751,SOUTH-WEST CORNER,014,S00
90.741635,23.401092,S000232752,S00023,0166,POND,2752,NORTH SIDE,015,S00
90.741357,23.401648,S000212753,S00021,0151,POND,2753,WEST SIDE,018,S00
90.741496,23.401620,S000232754,S00023,0166,POND,2754,NORTH SIDE,019,S00
90.741274,23.402176,S000202755,S00020,0143,POND,2755,NORTH SIDE,023,S00
90.740691,23.401953,S000202756,S00020,0143,POND,2756,WEST  SIDE,025,S00
90.740024,23.402592,S000192757,S00019,0136,POND,2757,EAST SIDE,026,S00
90.740691,23.402870,S000192758,S00019,0135,POND,2758,WEST SIDE,027,S00
90.740524,23.403037,S000192759,S00019,0133,POND,2759,WEST SIDE,028,S00
90.740580,23.403203,S000162760,S00016,0119,POND,2760,WEST SIDE,029,S00
90.737413,23.403509,S000102761,S00010,0091,POND,2761,SOUTH SIDE,038,S00
90.739941,23.403537,S000152762,S00015,0117,POND,2762,8-10 NORTH FROM POND,044,S00
90.740024,23.404148,S000132763,S00013,0104,POND,2763,10-12 METER NORTH-WE,045,S00
90.739774,23.404898,S000262764,S00026,0099,POND,2764,SOUTH SIDE,055,S00
90.740469,23.405092,S000252765,S00025,0101,POND,2765,SOUTH SIDE,056,S00
90.742135,23.402370,S000112766,S00011,0137,POND,2766,NORTH SIDE,058,S00
90.738580,23.405009,S000312767,S00031,0083,POND,2767,SOUTH ON ROAD,062,S00
90.739135,23.406759,S000092768,S00009,0072,POND,2768,WEST SIDE,069,S00
90.738719,23.406592,S000092769,S00009,0071,POND,2769,EAST ON ROAD,070,S00
90.738496,23.407065,S000082770,S00008,0061,POND,2770,WEST ON ROAD,071,S00
90.738885,23.407453,S000092771,S00009,0065,POND,2771,NORTH SIDE,072,S00
90.738913,23.407453,S000082772,S00008,0061,POND,2772,SOUTH SIDE,073,S00
90.738746,23.407648,S000082773,S00008,0059,POND,2773,SOUTH SIDE,074,S00
90.738524,23.407870,S000082774,S00008,0057,POND,2774,NORTH SIDE,075,S00
90.738580,23.408009,S000082775,S00008,0057,POND,2775,SOUTH SIDE,076,S00
90.738413,23.408092,S000082776,S00008,0057,POND,2776,EAST SIDE,077,S00
90.738219,23.408120,S000072777,S00007,0054,POND,2777,SOUTH SIDE,078,S00
90.737552,23.407870,S000062778,S00006,0045,POND,2778,EAST SIDE,082,S00
90.737469,23.408481,S000062779,S00006,0039,POND,2779,EAST SIDE,084,S00
90.737413,23.408509,S000062780,S00006,0037,POND,2780,SOUTH WEST CORNER.,085,S00
90.737080,23.409176,S000052781,S00005,0035,POND,2781,NORTH SIDE,088,S00
90.737107,23.409315,S000052782,S00005,0035,POND,2782,EAST SIDE,089,S00
90.737107,23.409537,S000042783,S00004,0028,POND,2783,WEST SIDE,090,S00
90.736941,23.409592,S000042784,S00004,0028,POND,2784,EAST SIDE,091,S00
90.736774,23.409815,S000042785,S00004,0028,POND,2785,WEST SIDE,092,S00
90.736635,23.409176,S000042786,S00004,0028,POND,2786,SOUTH SIDE,093,S00
90.735941,23.408926,S000042787,S00004,0029,POND,2787,WEST SIDE,095,S00
90.736246,23.409648,S000042788,S00004,0023,POND,2788,SOUTH WEST CORNER,096,S00
90.735607,23.410009,S000032789,S00003,0019,POND,2789,WEST SIDE,098,S00
90.735357,23.410370,S000022790,S00002,0014,POND,2790,NORTH SIDE,099,S00
90.735330,23.410370,S000022791,S00002,0012,POND,2791,SOUTH SIDE,100,S00
90.734941,23.410259,S000022792,S00002,0189,POND,2792,NORTH SIDE,101,S00
90.734496,23.410981,S000012793,S00001,0001,POND,2793,WEST SIDE,102,S00
90.738470,23.384537,T000032794,T00003,0019,POND,2794,WEST SIDE,161,T00
90.738441,23.384898,T000042795,T00004,0027,POND,2795,EAST SIDE,162,T00
90.738469,23.384981,T000052796,T00005,0028,POND,2796,SOUTH SIDE,164,T00
90.738441,23.385592,T000062797,T00006,0044,POND,2797,NORTHEAST CORNER,165,T00
90.738385,23.385759,T000382798,T00038,0070,POND,2798,SOUTH SIDE,166,T00
90.739357,23.385787,T000092799,T00009,0066,POND,2799,WEST SIDE,169,T00
90.739052,23.386065,T000102800,T00010,0068,POND,2800,SOUTH SIDE,170,T00
90.739385,23.386231,T000112801,T00011,0072,POND,2801,WEST SIDE,172,T00
90.739580,23.386787,T000122802,T00012,0081,POND,2802,EAST SIDE,175,T00
90.739663,23.387120,T000132803,T00013,0088,POND,2803,EAST SIDE,176,T00
90.740024,23.387342,T000132804,T00013,0091,POND,2804,SOUTH SIDE,177,T00
90.739913,23.386259,T000432805,T00043,0083,POND,2805,SOUTH SIDE,178,T00
90.740885,23.386370,T000192806,T00019,0150,POND,2806,SOUTH SIDE,181,T00
90.741274,23.386481,T000202807,T00020,0151,POND,2807,SOUTH WEST CORNER,183,T00
90.741441,23.386370,T000212808,T00021,0155,POND,2808,WEST SIDE,184,T00
90.741857,23.385203,T000182809,T00018,0147,POND,2809,SOUTH SIDE,187,T00
90.742358,23.383898,T000142810,T00014,0098,POND,2810,SOUTH SIDE,192,T00
90.742970,23.384342,T000142811,T00014,0102,POND,2811,NORTH SIDE,194,T00
90.742692,23.384565,T000172812,T00017,0131,POND,2812,NORTH SIDE,195,T00
90.742553,23.384815,T000172813,T00017,0127,POND,2813,EAST SIDE,196,T00
90.741552,23.387315,T000242814,T00024,0173,POND,2814,NORTH SIDE,201,T00
90.741385,23.387231,T000242815,T00024,0305,POND,2815,SOUTH SIDE,202,T00
90.741996,23.386981,T000232816,T00023,0167,POND,2816,NORTH SIDE,204,T00
90.741357,23.387815,T000242817,T00024,0186,POND,2817,EAST SIDE,205,T00
90.740996,23.387815,T000262818,T00026,0195,POND,2818,EAST SIDE,206,T00
90.739802,23.388176,T000262819,T00026,0204,POND,2819,SOUTH SIDE,207,T00
90.739635,23.388148,T000262820,T00026,0204,POND,2820,NORTH SIDE,208,T00
90.740163,23.388731,T000262821,T00026,0199,POND,2821,SOUTH SIDE,210,T00
90.739496,23.388870,T000442822,T00044,0209,POND,2822,NORTH SIDE,212,T00
90.739024,23.388870,T000462823,T00046,0208,POND,2823,NORTH-EAST CORNER,214,T00
90.740330,23.389176,T000262824,T00026,0199,POND,2824,WEST SIDE,216,T00
90.741413,23.390537,T000282825,T00028,0216,POND,2825,SOUTH SIDE,220,T00
90.741691,23.391453,T000292826,T00029,0232,POND,2826,SOUTH SIDE,224,T00
90.741969,23.391815,T000302827,T00030,0235,POND,2827,SOUTH SIDE,226,T00
90.742080,23.392315,T000312828,T00031,0248,POND,2828,WEST SIDE,227,T00
90.742385,23.393037,T000342829,T00034,0270,POND,2829,NORTH SIDE,229,T00
90.742857,23.393176,T000342830,T00034,0270,POND,2830,NORTH SIDE,231,T00
90.743191,23.393509,T000352831,T00035,0281,POND,2831,NORTH SIDE,234,T00
90.743080,23.393703,T000362832,T00036,0282,POND,2832,WEST SIDE,235,T00
90.743163,23.393815,T000372833,T00037,0290,POND,2833,SOUTH SIDE,237,T00
90.742107,23.396203,T000402834,T00040,0292,POND,2834,EAST SIDE,240,T00
90.699750,23.335444,V100613988,V10061,0015,PONDS,3988,NORTH SIDE,002,V10
90.700528,23.335194,V100043989,V10004,0038,PONDS,3989,NORTH  SIDE,004,V10
90.700361,23.335889,V100633990,V10063,0030,PONDS,3990,EAST SIDE,005,V10
90.701111,23.335556,V100053991,V10005,0033,PONDS,3991,EAST  SIDE,007,V10
90.701222,23.334917,V100063992,V10006,0039,PONDS,3992,WEST SIDE,008,V10
90.701389,23.334444,V100073993,V10007,0045,PONDS,3993,WEST  SIDE,009,V10
90.701000,23.333944,V100083994,V10008,0048,PONDS,3994,WEST  SIDE,010,V10
90.701278,23.333556,V100083995,V10008,0056,PONDS,3995,EAST  SIDE,011,V10
90.702028,23.333167,V100093996,V10009,0057,PONDS,3996,WEST  SIDE,012,V10
90.701500,23.332917,V100103997,V10010,0067,PONDS,3997,WEST  SIDE,013,V10
90.701861,23.331222,V100113998,V10011,0083,PONDS,3998,WEST  SIDE,021,V10
90.701389,23.331306,V100113999,V10011,0083,PONDS,3999,WEST SIDE,022,V10
90.701556,23.330972,V100114000,V10011,0081,PONDS,4000,WEST  SIDE,023,V10
90.701361,23.330944,V100114001,V10011,0077,PONDS,4001,EAST  SIDE,024,V10
90.700444,23.330417,V100114002,V10011,0086,PONDS,4002,NORTH   SIDE,025,V10
90.700472,23.330306,V100124003,V10012,0092,PONDS,4003,SOUTH  SIDE,029,V10
90.700417,23.331056,V100844004,V10084,0093,PONDS,4004,WEST  SIDE,030,V10
90.699750,23.330861,V100134005,V10013,0094,PONDS,4005,SOUTH  SIDE,032,V10
90.698861,23.330028,V100154006,V10015,0108,PONDS,4006,WEST  SIDE,034,V10
90.698361,23.330028,V100144007,V10014,0102,PONDS,4007,EAST  SIDE,035,V10
90.698889,23.329472,V100154008,V10015,0108,PONDS,4008,NORTH  SIDE,036,V10
90.699528,23.329444,V100174009,V10017,0109,PONDS,4009,WEST  SIDE,037,V10
90.700361,23.331278,V100804010,V10080,0253,PONDS,4010,WEST  SIDE,038,V10
90.699972,23.330528,V100134011,V10013,0094,PONDS,4011,SOUTH  SIDE,041,V10
90.699778,23.329083,V100184012,V10018,0118,PONDS,4012,WEST  SIDE,042,V10
90.699250,23.328722,V100184013,V10018,0115,PONDS,4013,EAST  SIDE,043,V10
90.700028,23.328306,V100194014,V10019,0125,PONDS,4014,WEST  SIDE,045,V10
90.700000,23.326944,V100204015,V10020,0134,PONDS,4015,NORTH  SIDE,047,V10
90.700361,23.326667,V100164016,V10016,0135,PONDS,4016,SOUTH  SIDE,048,V10
90.697083,23.327944,V100214017,V10021,0137,PONDS,4017,WEST  SIDE,050,V10
90.697333,23.328389,V100214018,V10021,0141,PONDS,4018,WEST  SIDE,051,V10
90.696333,23.328333,V100214019,V10021,0148,PONDS,4019,WEST  SIDE,052,V10
90.695528,23.329417,V100224020,V10022,0184,PONDS,4020,WEST  SIDE,055,V10
90.696111,23.329917,V100234021,V10023,0156,PONDS,4021,WEST SIDE,056,V10
90.697250,23.330361,V100244022,V10024,0178,PONDS,4022,WEST  SIDE,058,V10
90.697472,23.330250,V100244023,V10024,0178,PONDS,4023,NORTH  SIDE,059,V10
90.695417,23.331194,V100274024,V10027,0190,PONDS,4024,EAST  SIDE,063,V10
90.695722,23.330861,V100264025,V10026,0191,PONDS,4025,NORTH  SIDE,064,V10
90.696222,23.331222,V100264026,V10026,0192,PONDS,4026,WEST  SIDE,065,V10
90.696167,23.331528,V100284027,V10028,0199,PONDS,4027,WEST  SIDE,068,V10
90.696000,23.332139,V100534028,V10053,0213,PONDS,4028,SOUTH  SIDE,070,V10
90.696611,23.332528,V100654029,V10065,0210,PONDS,4029,SOUTH  SIDE,071,V10
90.697222,23.333028,V100704030,V10070,0217,PONDS,4030,WEST SIDE,073,V10
90.699250,23.333778,V100434031,V10043,0228,PONDS,4031,WEST  SIDE,074,V10
90.699472,23.333500,V100424032,V10042,0237,PONDS,4032,WEST  SIDE,075,V10
90.698833,23.334833,V100444033,V10044,0225,PONDS,4033,WEST  SIDE,076,V10
90.696889,23.334417,V100594034,V10059,0220,PONDS,4034,WEST  SIDE,077,V10
90.700333,23.332194,V100414035,V10041,0245,PONDS,4035,NORTH  SIDE,083,V10
90.700111,23.332500,V100414036,V10041,0245,PONDS,4036,WEST  SIDE,084,V10
90.699722,23.332444,V100414037,V10041,0245,PONDS,4037,EAST  SIDE,085,V10
90.700250,23.331917,V100404038,V10040,0254,PONDS,4038,WEST  SIDE,087,V10
90.699417,23.331806,V100394039,V10039,0259,PONDS,4039,SOUTH SIDE,088,V10
90.699417,23.332528,V100484040,V10048,0263,PONDS,4040,WEST  SIDE,089,V10
90.698722,23.332167,V100484041,V10048,0269,PONDS,4041,SOUTH  SIDE,090,V10
